Región, Provincia, Municipio, Distrito municipal, Sección, Barrio/ paraje, Sub-barrio, Toponimia o Nombre
01, 25, 02, 01, 01, 024, 01, San José
01, 25, 02, 01, 01, 025, 00, Pontón
01, 25, 02, 01, 01, 025, 01, Pontón
01, 25, 02, 01, 01, 026, 00, La Estación
01, 25, 02, 01, 01, 026, 01, La Estación
01, 25, 02, 01, 02, 000, 00, Cañada Bonita
01, 25, 02, 01, 02, 001, 00, Cañada Bonita
01, 25, 02, 01, 02, 002, 00, El Catey
01, 25, 02, 01, 02, 003, 00, Guanábano del Limón
01, 25, 02, 01, 02, 004, 00, El Caimito
01, 25, 02, 01, 02, 005, 00, Agua Hedionda
01, 25, 02, 01, 02, 006, 00, La Atravesada
01, 25, 02, 01, 02, 007, 00, Las Raíces
01, 25, 02, 01, 02, 008, 00, Los Cachimbos
01, 25, 02, 01, 02, 009, 00, Las Caobas
01, 25, 02, 01, 02, 010, 00, El Estado
01, 25, 02, 01, 02, 011, 00, Gancho de Jobo
01, 25, 02, 01, 02, 012, 00, El Túnel
01, 25, 02, 01, 02, 013, 00, Los Cedros
01, 25, 02, 01, 02, 014, 00, La Estación
01, 25, 02, 01, 03, 000, 00, Estancia del Yaque
01, 25, 02, 01, 03, 001, 00, Estancia del Yaque
01, 25, 02, 01, 04, 000, 00, La Lomota
01, 25, 02, 01, 04, 001, 00, El Puente
01, 25, 02, 01, 04, 002, 00, Los Muñoz
01, 25, 02, 01, 04, 003, 00, El Cabirmal
01, 25, 02, 01, 04, 004, 00, Los Cabrera o La Lometa
01, 25, 02, 01, 04, 005, 00, Alto de La Sierra (La Sierra)
01, 25, 02, 01, 04, 006, 00, Los Brazos
01, 25, 02, 01, 04, 007, 00, Los Ruales
01, 25, 02, 01, 04, 008, 00, Cayota
01, 25, 02, 01, 05, 000, 00, La Villa Nueva
01, 25, 02, 01, 05, 001, 00, La Villa Nueva
01, 25, 02, 01, 05, 002, 00, El Abra
01, 25, 02, 01, 05, 003, 00, Cañada Higüero
01, 25, 02, 01, 05, 004, 00, Los Higos
01, 25, 02, 01, 05, 006, 00, El Abra Arriba
01, 25, 02, 01, 05, 007, 00, Cañada Sucia
01, 25, 02, 01, 05, 008, 00, Agua Hedionda
01, 25, 02, 01, 05, 009, 00, Aguacate de Navarrete
01, 25, 02, 01, 06, 000, 00, Mejía de Navarrete
01, 25, 02, 01, 06, 001, 00, Barrancón
01, 25, 02, 01, 06, 002, 00, Los Candelones
01, 25, 02, 01, 07, 000, 00, Pontoncito
01, 25, 02, 01, 07, 001, 00, Pedro García
01, 25, 02, 01, 07, 002, 00, Canal Cañeo
01, 25, 02, 01, 07, 003, 00, Kilómetro 7
01, 25, 02, 01, 07, 004, 00, Villa Tabacalera
01, 25, 02, 01, 07, 005, 00, Cruce de Barrero
01, 25, 02, 01, 07, 006, 00, Pontoncito
01, 25, 02, 01, 07, 007, 00, Pun Pun
01, 25, 02, 01, 08, 000, 00, Vuelta Larga
01, 25, 02, 01, 08, 001, 00, Vuelta Larga
01, 25, 03, 00, 00, 000, 00, Jánico
01, 25, 03, 01, 00, 000, 00, Jánico
01, 25, 03, 01, 01, 000, 00, Jánico (Zona urbana)
01, 25, 03, 01, 01, 001, 00, Centro del Pueblo
01, 25, 03, 01, 01, 001, 01, Centro del Pueblo
01, 25, 03, 01, 01, 001, 02, Joliu
01, 25, 03, 01, 01, 001, 03, Las Monjas
01, 25, 03, 01, 01, 002, 00, El Play
01, 25, 03, 01, 01, 002, 01, El Play
01, 25, 03, 01, 01, 002, 02, La Gallera
01, 25, 03, 01, 01, 003, 00, San José
01, 25, 03, 01, 01, 003, 01, San José
01, 25, 03, 01, 01, 003, 02, El Tanque
01, 25, 03, 01, 01, 004, 00, Pueblo Nuevo
01, 25, 03, 01, 01, 004, 01, Pueblo Nuevo
01, 25, 03, 01, 02, 000, 00, Cagüeyes
01, 25, 03, 01, 02, 001, 00, Guayabales
01, 25, 03, 01, 02, 002, 00, Las Cejitas
01, 25, 03, 01, 02, 003, 00, Boca Naranjos
01, 25, 03, 01, 02, 004, 00, Damajagua
01, 25, 03, 01, 02, 005, 00, El Barco
01, 25, 03, 01, 02, 006, 00, Las Yayas
01, 25, 03, 01, 02, 007, 00, Cagüeyes
01, 25, 03, 01, 02, 008, 00, El Palero
01, 25, 03, 01, 03, 000, 00, Cebú
01, 25, 03, 01, 03, 001, 00, Arroyo Piedra
01, 25, 03, 01, 03, 002, 00, Batey
01, 25, 03, 01, 03, 003, 00, Cebú
01, 25, 03, 01, 03, 004, 00, Damajagua
01, 25, 03, 01, 03, 005, 00, Los Jazmines
01, 25, 03, 01, 03, 006, 00, Guatiniquín
01, 25, 03, 01, 03, 007, 00, La Caoba
01, 25, 03, 01, 04, 000, 00, Dicayagua Abajo
01, 25, 03, 01, 04, 001, 00, Arroyo Seco
01, 25, 03, 01, 04, 002, 00, El Verde
01, 25, 03, 01, 04, 003, 00, Los Indios
01, 25, 03, 01, 04, 004, 00, Zalaya
01, 25, 03, 01, 04, 005, 00, Los Robles
01, 25, 03, 01, 04, 006, 00, Dicayagua Abajo
01, 25, 03, 01, 04, 007, 00, Los Altos
01, 25, 03, 01, 04, 008, 00, Dicayagua Arriba
01, 25, 03, 01, 05, 000, 00, Jagua Abajo
01, 25, 03, 01, 05, 001, 00, Jagua Abajo
01, 25, 03, 01, 05, 002, 00, El Naranjo
01, 25, 03, 01, 05, 003, 00, Los Guanos
01, 25, 03, 01, 05, 004, 00, Llano de Jagua
01, 25, 03, 01, 05, 005, 00, Henequén
01, 25, 03, 01, 05, 006, 00, Loma de la Vaca
01, 25, 03, 01, 05, 007, 00, La Piña
01, 25, 03, 01, 05, 008, 00, Los Lavaderos
01, 25, 03, 01, 05, 009, 00, Cañada Grande
01, 25, 03, 01, 05, 010, 00, La Cuchilla
01, 25, 03, 01, 05, 011, 00, Los Calabozos
01, 25, 03, 01, 05, 012, 00, Jagua Arriba
01, 25, 03, 01, 06, 000, 00, Loma del Corral
01, 25, 03, 01, 06, 001, 00, Loma del Corral
01, 25, 03, 01, 06, 002, 00, La Caña
01, 25, 03, 01, 06, 003, 00, La Fortaleza
01, 25, 03, 01, 06, 004, 00, Los Lirios
01, 25, 03, 01, 06, 005, 00, Málaga
01, 25, 03, 01, 06, 006, 00, Piedra Gorda
01, 25, 03, 01, 06, 007, 00, Loma Sucia
01, 25, 03, 01, 07, 000, 00, Mesetas
01, 25, 03, 01, 07, 001, 00, Babocico
01, 25, 03, 01, 07, 002, 00, Gurabo
01, 25, 03, 01, 07, 003, 00, Boca de Jánico
01, 25, 03, 01, 07, 004, 00, Las Mesetas
01, 25, 03, 01, 07, 005, 00, Bao
01, 25, 03, 01, 07, 006, 00, Monterías
01, 25, 03, 01, 07, 007, 00, Los Asientos
01, 25, 03, 01, 07, 008, 00, Hoyo de Bao
01, 25, 03, 01, 07, 009, 00, Baiguaque
01, 25, 03, 02, 00, 000, 00, Juncalito (DM)
01, 25, 03, 02, 01, 000, 00, Juncalito (Zona urbana)
01, 25, 03, 02, 01, 001, 00, Juncalito Abajo
01, 25, 03, 02, 01, 001, 01, Juncalito Abajo
01, 25, 03, 02, 02, 000, 00, Franco Bidó
01, 25, 03, 02, 02, 001, 00, Cerro Prieto
01, 25, 03, 02, 02, 002, 00, Baiguaque
01, 25, 03, 02, 02, 003, 00, Franco Bidó
01, 25, 03, 02, 02, 004, 00, Los Cadillos
01, 25, 03, 02, 02, 005, 00, Lora de Los Auqueyes
01, 25, 03, 02, 02, 006, 00, Sabaneta Abajo
01, 25, 03, 02, 02, 007, 00, Los Auqueyes
01, 25, 03, 02, 02, 008, 00, Los Cirises
01, 25, 03, 02, 02, 009, 00, El Pinazo
01, 25, 03, 02, 02, 010, 00, Zalzamora (Zarzamora)
01, 25, 03, 02, 02, 011, 00, Arroyo Malo
01, 25, 03, 02, 02, 012, 00, Los Guayuyos
01, 25, 03, 02, 03, 000, 00, Janey
01, 25, 03, 02, 03, 001, 00, Río Abajo
01, 25, 03, 02, 03, 002, 00, Los Lora
01, 25, 03, 02, 03, 003, 00, El Palero
01, 25, 03, 02, 03, 004, 00, El Tuerto
01, 25, 03, 02, 03, 005, 00, Quebrada
01, 25, 03, 02, 03, 006, 00, El Quemado
01, 25, 03, 02, 03, 007, 00, La Laguna
01, 25, 03, 02, 03, 008, 00, La Calabaza
01, 25, 03, 02, 03, 009, 00, Janey
01, 25, 03, 02, 03, 010, 00, Los Auyenes
01, 25, 03, 02, 03, 011, 00, Sabaneta Arriba
01, 25, 03, 02, 03, 012, 00, El Naranjo
01, 25, 03, 02, 03, 014, 00, Los Montazos
01, 25, 03, 02, 03, 015, 00, Río Arriba
01, 25, 03, 02, 04, 000, 00, Juncalito Abajo
01, 25, 03, 02, 04, 001, 00, Dójima
01, 25, 03, 02, 04, 002, 00, La Norita
01, 25, 03, 02, 04, 003, 00, La Lechuza
01, 25, 03, 02, 04, 004, 00, La Estaca
01, 25, 03, 02, 04, 005, 00, El Higüero
01, 25, 03, 02, 04, 006, 00, Loma de La Cruz
01, 25, 03, 02, 04, 007, 00, El Naranjito
01, 25, 03, 02, 04, 008, 00, Piedra Blanca
01, 25, 03, 02, 04, 009, 00, La Calaberna
01, 25, 03, 02, 04, 010, 00, Juncalito Arriba
01, 25, 03, 02, 04, 011, 00, La Culebra
01, 25, 03, 02, 04, 012, 00, Los Arroyos
01, 25, 03, 02, 04, 013, 00, Loma Prieta
01, 25, 03, 02, 04, 014, 00, Los Granizos
01, 25, 03, 02, 04, 015, 00, Rincón del Novillo
01, 25, 03, 02, 04, 016, 00, El Cacique
01, 25, 03, 02, 04, 017, 00, Pico Alto
01, 25, 03, 02, 05, 000, 00, Rincón Largo
01, 25, 03, 02, 05, 001, 00, Naranjo Dulce
01, 25, 03, 02, 05, 002, 00, El Mocho
01, 25, 03, 02, 05, 003, 00, Los Positos
01, 25, 03, 02, 05, 004, 00, Rincón Largo
01, 25, 03, 02, 06, 000, 00, Rincón Llano
01, 25, 03, 02, 06, 001, 00, Rincón Llano
01, 25, 03, 02, 06, 002, 00, La Paría
01, 25, 03, 02, 06, 003, 00, Cerro Prieto
01, 25, 03, 02, 06, 004, 00, El Peñón
01, 25, 03, 02, 06, 005, 00, El Cerrazo
01, 25, 03, 02, 06, 006, 00, Lomita Prieta
01, 25, 03, 02, 06, 007, 00, Parque Nacional
01, 25, 03, 02, 06, 008, 00, Loma del Rancho
01, 25, 03, 02, 06, 009, 00, Pajarito
01, 25, 03, 02, 06, 010, 00, La Guajaca
01, 25, 03, 03, 00, 000, 00, El Caimito (DM)
01, 25, 03, 03, 01, 000, 00, El Caimito (Zona urbana)
01, 25, 03, 03, 01, 001, 00, El Caimito
01, 25, 03, 03, 01, 001, 01, El Caimito
01, 25, 03, 03, 01, 002, 00, El Palero
01, 25, 03, 03, 01, 002, 01, El Palero
01, 25, 03, 03, 01, 003, 00, Los Corocitos
01, 25, 03, 03, 01, 003, 01, Los Corocitos
01, 25, 03, 03, 01, 004, 00, Los Caballos
01, 25, 03, 03, 01, 004, 01, Los Caballos
01, 25, 03, 03, 01, 005, 00, Paso Afuera
01, 25, 03, 03, 01, 005, 01, Paso Afuera
01, 25, 03, 03, 02, 000, 00, Yaque Abajo
01, 25, 03, 03, 02, 001, 00, El Aguacate
01, 25, 03, 03, 02, 002, 00, El Brujo (Yaque Abajo)
01, 25, 03, 03, 02, 003, 00, El Corral
01, 25, 03, 03, 02, 004, 00, El Yagual o El Jagual
01, 25, 03, 03, 02, 005, 00, Yaque Arriba
01, 25, 03, 03, 02, 006, 00, La Pocilguita
01, 25, 03, 03, 02, 007, 00, Los Camarones
01, 25, 03, 03, 02, 008, 00, Los Palmaritos
01, 25, 03, 03, 03, 000, 00, El Caimito
01, 25, 03, 03, 03, 001, 00, El Hoyo u Hoyo Bello
01, 25, 03, 03, 03, 002, 00, El Presentado
01, 25, 03, 03, 04, 000, 00, Pinalito
01, 25, 03, 03, 04, 001, 00, Pinalito
01, 25, 03, 03, 04, 002, 00, Botoncillo
01, 25, 03, 03, 04, 003, 00, Guanajuma
01, 25, 03, 03, 04, 004, 00, El Anón
01, 25, 03, 03, 04, 005, 00, Las Auyamas
01, 25, 03, 03, 04, 006, 00, Damajagua
01, 25, 03, 03, 04, 007, 00, Henequén
01, 25, 03, 03, 04, 008, 00, Cañete
01, 25, 03, 03, 04, 009, 00, Loma Alta
01, 25, 03, 03, 05, 000, 00, Los Pilones
01, 25, 03, 03, 05, 001, 00, Arenilla
01, 25, 03, 03, 05, 002, 00, Bejucal
01, 25, 03, 03, 05, 003, 00, El Córbano
01, 25, 03, 03, 05, 004, 00, El Monteadero
01, 25, 03, 03, 05, 005, 00, El Papayo
01, 25, 03, 03, 05, 006, 00, El Pescadero
01, 25, 03, 03, 05, 007, 00, El Roblito
01, 25, 03, 03, 05, 008, 00, El Turco
01, 25, 03, 03, 05, 009, 00, La Cidra
01, 25, 03, 03, 05, 010, 00, La Cueva
01, 25, 03, 03, 05, 011, 00, La Faldiquera
01, 25, 03, 03, 05, 012, 00, La Guamita
01, 25, 03, 03, 05, 013, 00, La Horqueta
01, 25, 03, 03, 05, 014, 00, La Jagua o La Vagua
01, 25, 03, 03, 05, 015, 00, Las Ánimas
01, 25, 03, 03, 05, 016, 00, Los Calimetes
01, 25, 03, 03, 05, 017, 00, Los Pilones
01, 25, 03, 03, 05, 018, 00, El Pie de Los Pilones
01, 25, 03, 03, 05, 019, 00, Potranquita
01, 25, 03, 03, 05, 020, 00, Rancho Viejo
01, 25, 03, 03, 05, 021, 00, Rincón Llano
01, 25, 03, 03, 05, 022, 00, Hundidera
01, 25, 03, 03, 06, 000, 00, La Guama
01, 25, 03, 03, 06, 001, 00, Aguacate
01, 25, 03, 03, 06, 002, 00, El Corral
01, 25, 03, 03, 06, 003, 00, El Cerrazo
01, 25, 03, 03, 06, 004, 00, La Guama o La Guania
01, 25, 03, 03, 06, 005, 00, Los Negros
01, 25, 03, 03, 06, 006, 00, Piedra Blanca
01, 25, 03, 03, 06, 007, 00, Las Palerías
01, 25, 03, 03, 06, 008, 00, Los Limones
01, 25, 03, 03, 06, 009, 00, La Cidra
01, 25, 03, 03, 06, 010, 00, Paso Hondo
01, 25, 03, 03, 06, 011, 00, Los Tomates
01, 25, 04, 00, 00, 000, 00, Licey al Medio
01, 25, 04, 01, 00, 000, 00, Licey al Medio
01, 25, 04, 01, 01, 000, 00, Licey al Medio (Zona urbana)
01, 25, 04, 01, 01, 001, 00, Villa Alba
01, 25, 04, 01, 01, 001, 01, Villa Alba
01, 25, 04, 01, 01, 002, 00, Los Osorias
01, 25, 04, 01, 01, 002, 01, Los Osorias
01, 25, 04, 01, 01, 002, 02, Los Cocos o El Coco
01, 25, 04, 01, 01, 003, 00, Los Solano
01, 25, 04, 01, 01, 003, 01, Los Solano
01, 25, 04, 01, 01, 004, 00, El Centro
01, 25, 04, 01, 01, 004, 01, El Centro
01, 25, 04, 01, 01, 004, 02, Residencial Alma Rosa
01, 25, 04, 01, 01, 004, 04, Urbanización Los Rodríguez
01, 25, 04, 01, 01, 004, 05, Urbanización Las Gaviotas
01, 25, 04, 01, 01, 005, 00, Urbanización Las Esmeraldas
01, 25, 04, 01, 01, 005, 01, Urbanización Las Esmeraldas
01, 25, 04, 01, 02, 000, 00, La Cruz de María Francisca
01, 25, 04, 01, 02, 001, 00, La Cruz de María Francisca
01, 25, 04, 01, 02, 002, 00, Limonal Arriba
01, 25, 04, 01, 03, 000, 00, Licey Arriba
01, 25, 04, 01, 03, 001, 00, Licey Arriba
01, 25, 04, 01, 03, 002, 00, Monte Adentro Arriba
01, 25, 04, 01, 04, 000, 00, Licey Abajo
01, 25, 04, 01, 04, 001, 00, Licey Abajo
01, 25, 04, 01, 05, 000, 00, Cruz de Isalguez
01, 25, 04, 01, 05, 001, 00, Cruz de Isalguez
01, 25, 04, 02, 00, 000, 00, Las Palomas (DM)
01, 25, 04, 02, 01, 000, 00, Las Palomas (Zona urbana)
01, 25, 04, 02, 01, 001, 00, Las Palomas o Centro del Pueblo
01, 25, 04, 02, 01, 001, 01, Las Palomas o Centro del Pueblo
01, 25, 04, 02, 01, 002, 00, Limonal
01, 25, 04, 02, 01, 002, 01, Limonal
01, 25, 04, 02, 01, 002, 02, Callejón de la Alegría
01, 25, 04, 02, 01, 002, 03, Callejón Julio Blanco
01, 25, 04, 02, 01, 002, 04, Callejón Los Torres
01, 25, 04, 02, 01, 002, 05, Callejón Polito
01, 25, 04, 02, 01, 002, 06, Los Otilio
01, 25, 04, 02, 01, 002, 07, Salsa I
01, 25, 04, 02, 01, 002, 08, Salsa II
01, 25, 04, 02, 01, 003, 00, Las Palomas Abajo
01, 25, 04, 02, 01, 003, 01, Las Palomas Abajo
01, 25, 04, 02, 01, 003, 02, Urbanización San Gregorio
01, 25, 04, 02, 01, 003, 03, Entrada de Paulino
01, 25, 04, 02, 01, 003, 04, Urbanización Los Ureña
01, 25, 04, 02, 01, 003, 05, Calle Bordón
01, 25, 04, 02, 01, 003, 06, Los Rodríguez
01, 25, 04, 02, 01, 003, 07, Los Santos o Los Macos
01, 25, 04, 02, 01, 004, 00, Los Aritas
01, 25, 04, 02, 01, 004, 01, Los Aritas
01, 25, 04, 02, 01, 004, 02, Los Lindanas
01, 25, 04, 02, 01, 004, 03, Los Martes
01, 25, 04, 02, 01, 004, 04, La Poza Prieta
01, 25, 04, 02, 01, 004, 05, La Rusia
01, 25, 04, 02, 01, 004, 06, Los Burgos
01, 25, 04, 02, 01, 005, 00, Las Palomas Arriba
01, 25, 04, 02, 01, 005, 01, Las Palomas Arriba
01, 25, 04, 02, 01, 005, 02, Los Castillos
01, 25, 04, 02, 01, 005, 03, Urbanización Caraballo
01, 25, 04, 02, 01, 005, 04, Los Triunfel
01, 25, 04, 02, 01, 005, 05, Los Matas
01, 25, 04, 02, 01, 005, 06, Los Acevedos
01, 25, 04, 02, 01, 005, 07, Chuchu Jorge
01, 25, 04, 02, 01, 006, 00, Los Mirandas
01, 25, 04, 02, 01, 006, 01, Los Mirandas
01, 25, 04, 02, 01, 007, 00, Cruce de Chón
01, 25, 04, 02, 01, 007, 01, Cruce de Chón
01, 25, 04, 02, 01, 008, 00, Los Portes
01, 25, 04, 02, 01, 008, 01, Los Portes
01, 25, 04, 02, 01, 009, 00, Triple Play
01, 25, 04, 02, 01, 009, 01, Triple Play
01, 25, 04, 02, 01, 010, 00, Los Colelos
01, 25, 04, 02, 01, 010, 01, Los Colelos
01, 25, 04, 02, 01, 011, 00, Los Cruces
01, 25, 04, 02, 01, 011, 01, Los Cruces
01, 25, 04, 02, 02, 000, 00, Las Palomas Arriba
01, 25, 04, 02, 02, 001, 00, Uveral
01, 25, 05, 00, 00, 000, 00, San José de las Matas
01, 25, 05, 01, 00, 000, 00, San José de las Matas
01, 25, 05, 01, 01, 000, 00, San José de las Matas (Zona urbana)
01, 25, 05, 01, 01, 001, 00, Pueblo Nuevo
01, 25, 05, 01, 01, 001, 01, Pueblo Nuevo
01, 25, 05, 01, 01, 001, 02, Balaguer
01, 25, 05, 01, 01, 001, 03, Don Luis
01, 25, 05, 01, 01, 002, 00, Centro del Pueblo
01, 25, 05, 01, 01, 002, 01, Centro del Pueblo
01, 25, 05, 01, 01, 002, 02, La Piñita
01, 25, 05, 01, 01, 003, 00, Villa Duarte Arriba
01, 25, 05, 01, 01, 003, 01, Villa Duarte Arriba
01, 25, 05, 01, 01, 003, 02, Urbanización Estrella
01, 25, 05, 01, 01, 003, 03, Vietnam
01, 25, 05, 01, 01, 003, 04, Zarzuela
01, 25, 05, 01, 01, 004, 00, Villa Duarte Abajo
01, 25, 05, 01, 01, 004, 01, Villa Duarte Abajo
01, 25, 05, 01, 01, 004, 02, Ensanche Las Palmas
01, 25, 05, 01, 01, 004, 03, Ensanche Las Caobas
01, 25, 05, 01, 01, 004, 04, Ensanche Los Jardines
01, 25, 05, 01, 01, 005, 00, Paraíso de Las Matas
01, 25, 05, 01, 01, 005, 01, Paraíso de Las Matas
01, 25, 05, 01, 01, 006, 00, Cañada del Caimito
01, 25, 05, 01, 01, 006, 01, Cañada del Caimito
01, 25, 05, 01, 01, 006, 02, Cerro Hermoso
01, 25, 05, 01, 01, 006, 03, Villa Verdúm
01, 25, 05, 01, 01, 007, 00, La Mansión
01, 25, 05, 01, 01, 007, 01, La Mansión
01, 25, 05, 01, 01, 008, 00, Ojo de Agua
01, 25, 05, 01, 01, 008, 01, Ojo de Agua
01, 25, 05, 01, 01, 009, 00, Villa Esperanza
01, 25, 05, 01, 01, 009, 01, Villa Esperanza
01, 25, 05, 01, 01, 010, 00, Paraíso
01, 25, 05, 01, 01, 010, 01, Paraíso
01, 25, 05, 01, 01, 011, 00, Urbanización Ofelia
01, 25, 05, 01, 01, 011, 01, Urbanización Ofelia
01, 25, 05, 01, 02, 000, 00, Inoa
01, 25, 05, 01, 02, 001, 00, La Mara
01, 25, 05, 01, 02, 002, 00, Los Payasos o Los Parayases
01, 25, 05, 01, 02, 003, 00, Los Palmaritos
01, 25, 05, 01, 02, 004, 00, Barrancón
01, 25, 05, 01, 02, 005, 00, El Caimito
01, 25, 05, 01, 02, 006, 00, Nava
01, 25, 05, 01, 02, 007, 00, Caobanico
01, 25, 05, 01, 02, 008, 00, Pinalito
01, 25, 05, 01, 02, 009, 00, El Corozo
01, 25, 05, 01, 02, 010, 00, Quebrada Honda
01, 25, 05, 01, 02, 011, 00, Vereda de Amina
01, 25, 05, 01, 02, 012, 00, Los Platanitos
01, 25, 05, 01, 02, 013, 00, Inoa Abajo
01, 25, 05, 01, 02, 014, 00, Bernabé
01, 25, 05, 01, 02, 015, 00, Boca de Higua
01, 25, 05, 01, 02, 016, 00, Las Brujas
01, 25, 05, 01, 02, 017, 00, Ceja de Higüero
01, 25, 05, 01, 02, 018, 00, Los Naranjos
01, 25, 05, 01, 02, 020, 00, Las Yayas
01, 25, 05, 01, 02, 021, 00, La Cabirma
01, 25, 05, 01, 02, 022, 00, Higua
01, 25, 05, 01, 02, 023, 00, Los Arroyos
01, 25, 05, 01, 02, 024, 00, Los Pinos
01, 25, 05, 01, 02, 025, 00, Inoa
01, 25, 05, 01, 03, 000, 00, Eugenio Perdomo
01, 25, 05, 01, 03, 001, 00, Pavón
01, 25, 05, 01, 03, 002, 00, Limbao
01, 25, 05, 01, 03, 003, 00, Guzmán
01, 25, 05, 01, 03, 004, 00, Vidal Pichardo
01, 25, 05, 01, 03, 005, 00, El Alto
01, 25, 05, 01, 03, 006, 00, Higüero
01, 25, 05, 01, 03, 007, 00, Pedro Disla
01, 25, 05, 01, 03, 008, 00, Paralimón
01, 25, 05, 01, 03, 009, 00, Proyecto Monción
01, 25, 05, 01, 03, 010, 00, La Breña
01, 25, 05, 01, 03, 011, 00, La Cabuya
01, 25, 05, 01, 03, 012, 00, Moscoso
01, 25, 05, 01, 03, 013, 00, La Guázuma
01, 25, 05, 01, 04, 000, 00, Mata Grande
01, 25, 05, 01, 04, 001, 00, Mata Grande
01, 25, 05, 01, 04, 002, 00, Arroyo Prieto
01, 25, 05, 01, 04, 003, 00, Los Junquitos
01, 25, 05, 01, 04, 004, 00, Antonsape
01, 25, 05, 01, 04, 005, 00, La Mina
01, 25, 05, 01, 04, 006, 00, Loma Prieta
01, 25, 05, 01, 04, 007, 00, Sabaneta
01, 25, 05, 01, 04, 008, 00, Rancho al Medio
01, 25, 05, 01, 04, 009, 00, Los Aposentos
01, 25, 05, 01, 04, 010, 00, Guacaritas
01, 25, 05, 01, 04, 011, 00, El Valle
01, 25, 05, 01, 04, 012, 00, Montellano
01, 25, 05, 01, 04, 013, 00, Mohoso
01, 25, 05, 01, 04, 014, 00, Loma del Loro
01, 25, 05, 01, 05, 000, 00, Los Montones Abajo
01, 25, 05, 01, 05, 001, 00, Bohío Viejo
01, 25, 05, 01, 05, 002, 00, Los dos Pinos
01, 25, 05, 01, 05, 003, 00, La Fortuna
01, 25, 05, 01, 05, 004, 00, Arroyo al Medio
01, 25, 05, 01, 05, 005, 00, Loma de Mara
01, 25, 05, 01, 05, 006, 00, La Guazarita
01, 25, 05, 01, 05, 007, 00, Loma Bajita
01, 25, 05, 01, 05, 008, 00, Los Montones Abajo
01, 25, 05, 01, 05, 009, 00, Damajagua
01, 25, 05, 01, 05, 010, 00, La Guázuma
01, 25, 05, 01, 05, 011, 00, Boca de Guázuma
01, 25, 05, 01, 05, 012, 00, Cañada Llana
01, 25, 05, 01, 05, 013, 00, Corocitos
01, 25, 05, 01, 05, 014, 00, Mezquino
01, 25, 05, 01, 05, 015, 00, Loma de Jánico
01, 25, 05, 01, 05, 016, 00, San Bartolo
01, 25, 05, 01, 05, 017, 00, Lomita de Piedras
01, 25, 05, 01, 05, 018, 00, Rincón de Piedras
01, 25, 05, 01, 05, 019, 00, El Tallado
01, 25, 05, 01, 05, 020, 00, Capita
01, 25, 05, 01, 05, 021, 00, Rancho de Copey
01, 25, 05, 01, 05, 022, 00, Río Arriba
01, 25, 05, 01, 05, 023, 00, La Ceiba
01, 25, 05, 01, 05, 024, 00, Don Juan
01, 25, 05, 01, 05, 025, 00, Los Montones Arriba
01, 25, 05, 01, 05, 026, 00, La Cana
01, 25, 05, 01, 05, 027, 00, La Bija
01, 25, 05, 01, 05, 028, 00, Los Lirios
01, 25, 05, 01, 05, 029, 00, Llano de la Cana
01, 25, 05, 01, 05, 030, 00, La Ceja
01, 25, 05, 01, 05, 031, 00, Cepito
01, 25, 05, 01, 05, 032, 00, Ortega
01, 25, 05, 01, 05, 033, 00, Magueyal
01, 25, 05, 01, 05, 034, 00, Piedra Gorda
01, 25, 05, 01, 06, 000, 00, Pedregal
01, 25, 05, 01, 06, 001, 00, Botoncillo
01, 25, 05, 01, 06, 002, 00, Pedregal
01, 25, 05, 01, 06, 003, 00, Loma de la Vaca
01, 25, 05, 01, 06, 004, 00, Arroyo Jánico
01, 25, 05, 01, 06, 005, 00, La Ceiba
01, 25, 05, 01, 06, 006, 00, Motolón
01, 25, 05, 01, 06, 007, 00, Cerro Gordo
01, 25, 05, 01, 06, 008, 00, Hoya Bellaca
01, 25, 05, 01, 06, 009, 00, Guajaca
01, 25, 05, 01, 06, 010, 00, El Verde
01, 25, 05, 01, 06, 011, 00, Sui
01, 25, 05, 01, 06, 012, 00, Loma de la Ciénaga
01, 25, 05, 01, 06, 013, 00, Mejía
01, 25, 05, 01, 06, 014, 00, La Guázuma
01, 25, 05, 01, 07, 000, 00, Las Piedras
01, 25, 05, 01, 07, 001, 00, Las Piedras
01, 25, 05, 01, 07, 002, 00, El Guano
01, 25, 05, 01, 07, 003, 00, Los Jíbaros
01, 25, 05, 01, 07, 004, 00, El Llano de las Piedras
01, 25, 05, 01, 07, 005, 00, Aguacate
01, 25, 05, 01, 07, 006, 00, Manaclar
01, 25, 05, 01, 07, 007, 00, Arroyo Puerto
01, 25, 05, 01, 07, 008, 00, Alto del Dajao
01, 25, 05, 01, 07, 009, 00, El Limón
01, 25, 05, 01, 07, 010, 00, Loma de los Ríos
01, 25, 05, 01, 07, 011, 00, Arroyo la Vieja
01, 25, 05, 01, 07, 012, 00, Tierra Colorada
01, 25, 05, 01, 07, 013, 00, El Carrizal
01, 25, 05, 01, 07, 014, 00, Arroyo Carrizal
01, 25, 05, 01, 07, 015, 00, Palo de Burro
01, 25, 05, 01, 07, 016, 00, El Rodeo
01, 25, 05, 01, 07, 017, 00, Dajao Abajo
01, 25, 05, 01, 07, 018, 00, Arroyo Malo o Arroyo del Dajao
01, 25, 05, 01, 07, 019, 00, Laguna del Dajao
01, 25, 05, 01, 07, 020, 00, La Sierrecita
01, 25, 05, 01, 07, 021, 00, El Dajao
